doc_type	doc_id	num	date_str	description	url_metadata	lang	url_pdf
cbsl_annual_reports	2023-01-01-13-Box-10	13_Box_10	2023-01-01	Establishment of a Macroprudential Authority in Sri Lanka	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2022	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2022/en/13_Box_10.pdf
cbsl_annual_reports	2023-01-01-13-Box-09	13_Box_09	2023-01-01	The Role of Central Banks in Preventing Systemic Financial Crises and Restoring Public Confidence in the Banking Sector	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2022	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2022/en/13_Box_09.pdf
cbsl_annual_reports	2023-01-01-13-Box-08	13_Box_08	2023-01-01	Post-Debt Restructuring Policy Priorities for Strengthening External Sector Balance	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2022	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2022/en/13_Box_08.pdf
cbsl_annual_reports	2023-01-01-13-Box-07	13_Box_07	2023-01-01	Monitoring of Export Proceeds Repatriations and Conversions	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2022	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2022/en/13_Box_07.pdf
cbsl_annual_reports	2023-01-01-13-Box-06	13_Box_06	2023-01-01	Rebasing of Consumer Price Indices to Base Year 2021	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2022	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2022/en/13_Box_06.pdf
cbsl_annual_reports	2023-01-01-13-Box-05	13_Box_05	2023-01-01	Fighting Child Malnutrition in Sri Lanka amidst the Economic Crisis	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2022	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2022/en/13_Box_05.pdf
cbsl_annual_reports	2023-01-01-13-Box-04	13_Box_04	2023-01-01	Rebasing of National Accounts Estimates to Base Year 2015	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2022	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2022/en/13_Box_04.pdf
cbsl_annual_reports	2023-01-01-13-Box-03	13_Box_03	2023-01-01	Highlights of ‘the Central Bank of Sri Lanka Act’	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2022	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2022/en/13_Box_03.pdf
cbsl_annual_reports	2023-01-01-13-Box-02	13_Box_02	2023-01-01	Sri Lanka’s Economic Adjustment Programme Supported by an Extended Fund Facility Arrangement of the International Monetary Fund	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2022	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2022/en/13_Box_02.pdf
cbsl_annual_reports	2023-01-01-13-Box-01	13_Box_01	2023-01-01	Sri Lanka’s Disinflation Process	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2022	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2022/en/13_Box_01.pdf
cbsl_annual_reports	2023-01-01-12-Chapter-08	12_Chapter_08	2023-01-01	Financial Sector Performance and System Stability	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2022	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2022/en/12_Chapter_08.pdf
cbsl_annual_reports	2023-01-01-11-Chapter-07	11_Chapter_07	2023-01-01	Monetary Policy, Interest Rates, Money and Credit	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2022	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2022/en/11_Chapter_07.pdf
cbsl_annual_reports	2023-01-01-10-Chapter-06	10_Chapter_06	2023-01-01	Fiscal Policy and Government Finance	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2022	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2022/en/10_Chapter_06.pdf
cbsl_annual_reports	2023-01-01-1-Preliminary	1_Preliminary	2023-01-01	Preliminary Pages	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2022	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2022/en/1_Preliminary.pdf
cbsl_annual_reports	2022-01-01-Full-Text-Volume-II	Full_Text_Volume_II	2022-01-01	Full Text - Volume II	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/Full_Text_Volume_II.pdf
cbsl_annual_reports	2022-01-01-Full-Text-Volume-I	Full_Text_Volume_I	2022-01-01	Full Text - Volume I	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/Full_Text_Volume_I.pdf
cbsl_annual_reports	2022-01-01-9-Chapter-05	9_Chapter_05	2022-01-01	External Sector Developments and Policies	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/9_Chapter_05.pdf
cbsl_annual_reports	2022-01-01-8-Chapter-04	8_Chapter_04	2022-01-01	Prices and Wages	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/8_Chapter_04.pdf
cbsl_annual_reports	2022-01-01-7-Chapter-03	7_Chapter_03	2022-01-01	Economic and Social Infrastructure	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/7_Chapter_03.pdf
cbsl_annual_reports	2022-01-01-6-Chapter-02	6_Chapter_02	2022-01-01	National Output, Expenditure, Income and Employment	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/6_Chapter_02.pdf
cbsl_annual_reports	2022-01-01-5-Chapter-01	5_Chapter_01	2022-01-01	Economic, Price and Financial System Stability, Outlook and Policies	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/5_Chapter_01.pdf
cbsl_annual_reports	2022-01-01-4-KSI	4_KSI	2022-01-01	Key Social Indicators	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/4_KSI.pdf
cbsl_annual_reports	2022-01-01-3-KEI	3_KEI	2022-01-01	Key Economic Indicators	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/3_KEI.pdf
cbsl_annual_reports	2022-01-01-20-Part-04	20_Part_04	2022-01-01	Major Legislative Enactments of 2021 Relating to the Functions and Operations of the Central Bank and Banking Institutions in Sri Lanka	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/20_Part_04.pdf
cbsl_annual_reports	2022-01-01-2-Acronyms	2_Acronyms	2022-01-01	List of Acronyms	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/2_Acronyms.pdf
cbsl_annual_reports	2022-01-01-19-Part-03	19_Part_03	2022-01-01	Administrative Measures Adopted by the Government and the Monetary Board During the Year Relating to the Functions and Operations of the Central Bank and Banking Institutions in Sri Lanka	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/19_Part_03.pdf
cbsl_annual_reports	2022-01-01-18-Part-02	18_Part_02	2022-01-01	Accounts and Operations of the Central Bank of Sri Lanka	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/18_Part_02.pdf
cbsl_annual_reports	2022-01-01-17-Preliminary-2	17_Preliminary_2	2022-01-01	Preliminary Pages	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/17_Preliminary_2.pdf
cbsl_annual_reports	2022-01-01-16-S-Appendix	16_S_Appendix	2022-01-01	Special Statistical Appendix	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/16_S_Appendix.pdf
cbsl_annual_reports	2022-01-01-15-Appendix	15_Appendix	2022-01-01	Statistical Appendix	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/15_Appendix.pdf
cbsl_annual_reports	2022-01-01-14-Infographics-07	14_Infographics_07	2022-01-01	Performance of the Financial Sector	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/14_Infographics_07.pdf
cbsl_annual_reports	2022-01-01-14-Infographics-06	14_Infographics_06	2022-01-01	Monetary Sector Developments	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/14_Infographics_06.pdf
cbsl_annual_reports	2022-01-01-14-Infographics-05	14_Infographics_05	2022-01-01	Performance of the Fiscal Sector	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/14_Infographics_05.pdf
cbsl_annual_reports	2022-01-01-14-Infographics-04	14_Infographics_04	2022-01-01	Performance of the External Sector	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/14_Infographics_04.pdf
cbsl_annual_reports	2022-01-01-14-Infographics-03	14_Infographics_03	2022-01-01	Movements of Prices and Wages – 2021	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/14_Infographics_03.pdf
cbsl_annual_reports	2022-01-01-14-Infographics-02	14_Infographics_02	2022-01-01	Performance of the Economic and Social Infrastructure	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/14_Infographics_02.pdf
cbsl_annual_reports	2022-01-01-14-Infographics-01	14_Infographics_01	2022-01-01	Snapshot of National Output, Expenditure, Income and Employment – 2021	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/14_Infographics_01.pdf
cbsl_annual_reports	2022-01-01-13-Box-12	13_Box_12	2022-01-01	Major Economic Policy Measures	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/13_Box_12.pdf
cbsl_annual_reports	2022-01-01-13-Box-11	13_Box_11	2022-01-01	The FinTech Invasion: Way forward for Banking Supervisors	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/13_Box_11.pdf
cbsl_annual_reports	2022-01-01-13-Box-10	13_Box_10	2022-01-01	National Financial Inclusion Strategy of Sri Lanka: “Better Quality Inclusion for Better Lives”	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/13_Box_10.pdf
cbsl_annual_reports	2022-01-01-13-Box-09	13_Box_09	2022-01-01	COVID-19 Concessions and Moratoria: Challenges and Way Forward	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/13_Box_09.pdf
cbsl_annual_reports	2022-01-01-13-Box-08	13_Box_08	2022-01-01	A Review of Recent Global Inflation Episodes	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/13_Box_08.pdf
cbsl_annual_reports	2022-01-01-13-Box-07	13_Box_07	2022-01-01	Re-strategising State-Owned Enterprises as Growth Facilitators	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/13_Box_07.pdf
cbsl_annual_reports	2022-01-01-13-Box-06	13_Box_06	2022-01-01	The Impact of Informal Money Transfers on Financial Markets and the Economy	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/13_Box_06.pdf
cbsl_annual_reports	2022-01-01-13-Box-05	13_Box_05	2022-01-01	The Role of Tourism during Post-Pandemic Recovery in Sri Lanka	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/13_Box_05.pdf
cbsl_annual_reports	2022-01-01-13-Box-04	13_Box_04	2022-01-01	Catalysing Micro, Small and Medium Sized Enterprises (MSMEs) as a Growth Driver and Challenges	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/13_Box_04.pdf
cbsl_annual_reports	2022-01-01-13-Box-03	13_Box_03	2022-01-01	Fiscal Consolidation: Path to Macro Fiscal Stability	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/13_Box_03.pdf
cbsl_annual_reports	2022-01-01-13-Box-02	13_Box_02	2022-01-01	Achieving Sri Lanka’s External Sector Stability in the Medium to Long Term	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/13_Box_02.pdf
cbsl_annual_reports	2022-01-01-13-Box-01	13_Box_01	2022-01-01	The Importance of the International Monetary Fund (IMF) Programmes	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/13_Box_01.pdf
cbsl_annual_reports	2022-01-01-12-Chapter-08	12_Chapter_08	2022-01-01	Financial Sector Performance and System Stability	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/12_Chapter_08.pdf
cbsl_annual_reports	2022-01-01-11-Chapter-07	11_Chapter_07	2022-01-01	Monetary Policy, Interest Rates, Money and Credit	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/11_Chapter_07.pdf
cbsl_annual_reports	2022-01-01-10-Chapter-06	10_Chapter_06	2022-01-01	Fiscal Policy and Government Finance	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/10_Chapter_06.pdf
cbsl_annual_reports	2022-01-01-1-Preliminary	1_Preliminary	2022-01-01	Preliminary Pages	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2021	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2021/en/1_Preliminary.pdf
cbsl_annual_reports	2021-01-01-9-Chapter-05	9_Chapter_05	2021-01-01	External Sector Developments and Policies	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2020	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2020/en/9_Chapter_05.pdf
cbsl_annual_reports	2021-01-01-8-Chapter-04	8_Chapter_04	2021-01-01	Prices and Wages	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2020	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2020/en/8_Chapter_04.pdf
cbsl_annual_reports	2021-01-01-7-Chapter-03	7_Chapter_03	2021-01-01	Economic and Social Infrastructure	https://www.cbsl.gov.lk/en/publications/economic-and-financial-reports/annual-reports/annual-report-2020	en	https://www.cbsl.gov.lk/sites/default/files/cbslweb_documents/publications/annual_report/2020/en/7_Chapter_03.pdf
